HUD_ID,PROJECT,PROJ_ADD,PROJ_CTY,PROJ_ST,PROJ_ZIP,LATITUDE,LONGITUDE,FIPS2020,N_UNITS,LI_UNITS,YR_PIS,YR_ALLOC,NON_PROF,BASIS,BOND,FMHA_515,CREDIT,HOME_AMT,CDBG_AMT,HPVI_AMT,NONPROG,
"PAA20109151","MADISON SR APTS","1000 MADISON ST","CHESTER",PA,"19013",39.854418,-75.359495,"42045405000",38,38,2010,2012,,,,,4,,,,,
"PAA20110005","BEAVER HEIGHTS","200 BEAVER FARM LN","BELLEFONTE",PA,"16823",40.912675,-77.760196,"42027011101",40,40,2011,2011,1,2,2,2,4,0,0,0,,
"PAA20110010","BEDFORD TOWERS APTS","400 BEDFORD ST","CLARKS SUMMIT",PA,"18411",41.491491,-75.704535,"42069110500",115,114,2011,2011,2,2,1,2,1,0,0,0,,
"PAA20110015","CHATHAM MEWS","200 LEXINGTON AVE","ALTOONA",PA,"16601",40.524841,-78.393795,"42013100700",11,,2011,2012,2,1,2,2,2,0,0,0,,
"PAA20110020","DINWIDDIE STREET HOUSING","265 DINWIDDIE ST","PITTSBURGH",PA,"15219",40.440452,-79.980855,"42003030500",23,23,2011,2012,2,1,2,2,2,0,0,0,,
"PAA20110025","EVELYN SANDERS TOWNHOUSE PHASE II","3000 PERCY HUTCHINSON STS","PHILADELPHIA",PA,"",,,"42XXXXXXXXX",31,31,2011,2011,1,1,2,2,2,0,0,0,,
"PAA20110030","FRIENDSHIP COMMONS","FRIENDSHIP VILLAGE DR","BEAVER",PA,"",,,"42XXXXXXXXX",24,24,2011,2011,1,2,2,2,2,0,0,0,,
"PAA20110035","GARFIELD HEIGHTS PHASE III","SCHENLEY COLUMBO STS","PITTSBURGH",PA,"15224",40.4622,-79.9465,"42003080900",40,31,2011,2012,2,1,2,2,2,0,0,0,,
"PAA20110040","HOPEWELL VILLAGE","58 E MAIN ST","ELVERSON",PA,"19520",40.157274,-75.829857,"42029311500",71,71,2011,2011,2,2,2,1,4,0,0,0,,
"PAA20110045","KITTANNING COTTAGES","MCKEAN CHESTNUT STS","KITTANNING",PA,"",,,"42XXXXXXXXX",24,24,2011,2012,1,2,2,2,4,0,0,0,,
"PAA20110050","LIMEKILN MANOR","19 KINNEY AVE","MT POCONO",PA,"18344",41.122465,-75.356114,"42089300203",40,40,2011,2012,2,1,2,1,4,0,0,0,,
"PAA20110055","NEW COURTLAND APT @ CLIVEDEN","319 W JOHNSON ST","PHILADELPHIA",PA,"19144",40.040447,-75.188069,"42101023600",62,62,2011,2012,1,2,2,2,2,0,0,0,,
"PAA20110060","NEW CUMBERLAND SENIOR HOUSING","202 THIRD ST","NEW CUMBERLAND",PA,"17070",40.227143,-76.863315,"42041010800",10,10,2011,2011,1,2,2,2,2,0,0,0,,
"PAA20110065","NORTH HILLS HIGHLANDS II","110 MCINTYRE RD","PITTSBURGH",PA,"15237",40.551222,-80.016367,"42003429201",37,37,2011,2012,2,2,2,2,2,0,0,0,,
"PAA20110070","PENN VILLA","599 DIAMOND ST","SELLERSVILLE",PA,"18960",40.350875,-75.296533,"42017106300",23,,2011,2012,1,2,2,2,4,0,0,0,,
"PAA20110075","PRESSER SENIOR APTS","101 W JOHNSON ST","PHILADELPHIA",PA,"19144",40.043714,-75.184731,"42101023700",45,45,2011,2011,2,2,2,2,2,0,0,0,,
"PAA20110080","QUAKER MEADOW","378 QUAKER CIR","HERMITAGE",PA,"16148",41.2495,-80.4206,"42085031300",40,40,2011,2012,2,1,2,2,4,0,0,0,,
"PAA20110085","RUTHERFORD PARK","333 BROKAS DR","HUMMELSTOWN",PA,"17036",40.269121,-76.757264,"42043022702",85,85,2011,2012,2,2,2,2,2,0,0,0,,
"PAA20110090","TEMPLE II N GRATZ","1518 N GRATZ ST","PHILADELPHIA",PA,"19121",39.977074,-75.16584,"42101014700",40,40,2011,2012,2,1,2,2,4,0,0,0,,
"PAA20110095","UNIONTOWN SENIOR HOUSING","94 N GALLATIN AVE","UNIONTOWN",PA,"15401",39.904008,-79.723288,"42051261900",36,33,2011,2011,1,1,2,2,4,0,0,0,,
"PAA20110100","WESTMINSTER PLACE@ BLOOMSBURG","100 WESTMINSTER DR","BLOOMSBURG",PA,"17815",41.0073,-76.4555,"42037051102",36,36,2011,2012,1,1,2,2,2,0,0,0,,
"PAA20110105","WESTMINSTER PL @ CARROLL VLLG","2 TRINITY DR W","DILLSBURG",PA,"17019",40.135396,-77.017811,"42133020422",35,35,2011,2012,1,2,2,2,4,0,0,0,,
"PAA20110110","WHITE STONE COMMONS","360 WHITESTONE COR","STROUDSBURG",PA,"18360",40.990816,-75.244425,"42089301005",72,72,2011,2012,2,1,2,1,4,0,0,0,,
"PAA20110115","WEST PHILADELPHIA REAL ESTATE II","3728 WALLACE ST","PHILADELPHIA",PA,"19104",39.964539,-75.196557,"42101010800",40,40,2011,2012,2,1,2,2,2,0,0,0,,
"PAA20119264","3RD EAST HILLS","BRACEY DR","PITTSBURGH",PA,"",40.4366,-79.8777,"42003564700",47,47,2011,2013,,,,,4,,,,,
"PAA20119265","CHOCONUT CREEK APTS","26615 STATE RTE 267","FRIENDSVILLE",PA,"18818",41.978943,-76.000742,"42115032000",24,24,2011,2012,,,,,4,,,,,
"PAA20119266","CRESCENT APTS","738 REBECCA AVE","WILKINSBURG",PA,"15221",40.439886,-79.88525,"42003564700",27,27,2011,2012,,,,,4,,,,,
"PAA20119267","DRAKE CROSSING","429 GRAND AVE EXT","CLARION",PA,"16214",41.19732,-79.373411,"42031160600",30,30,2011,2012,,,,,4,,,,,
"PAA20119268","HIGHLAND PARK","721 S MOUNTAIN RD","DILLSBURG",PA,"17019",40.093422,-77.061658,"42133020410",81,81,2011,2013,,,,,4,,,,,
"PAA20119269","JANNIE'S PLACE","","PHILADELPHIA",PA,"",,,"42XXXXXXXXX",29,29,2011,2013,,,,,4,,,,,
"PAA20119270","NICETOWN COURT","4330 GERMANTOWN AVE","PHILADELPHIA",PA,"19140",40.01983,-75.156526,"42101020500",37,37,2011,2012,,,,,4,,,,,
"PAA20119271","PILGRIM GARDENS SR HOUSING","7023 RISING SUN AVE","PHILADELPHIA",PA,"19111",40.057127,-75.08792,"42101030700",62,62,2011,2012,,,,,4,,,,,
"PAA20119272","TEMPLE I NORTH 16TH STREET","1703 N 16TH ST","PHILADELPHIA",PA,"19121",39.979326,-75.160864,"42101014700",58,58,2011,2012,,,,,4,,,,,
"PAA20119273","TRINITY HOUSE","101 E THIRD ST","BLOOMSBURG",PA,"17815",41.00273,-76.454289,"42037051200",11,11,2011,2012,,,,,4,,,,,
"PAA20120010","420 E BROAD ST","420 E BROAD ST","TAMAQUA",PA,"18252",40.79746,-75.963092,"42107002700",12,12,2012,2013,1,1,2,2,2,0,0,0,,
"PAA20120015","CARRIAGE WORKS APTS","50 S HIGHLAND AVE","YORK",PA,"17404",39.952892,-76.759348,"42133021300",80,68,2012,2013,2,2,2,2,2,0,0,0,,
"PAA20120020","CUMBERLAND COURT","","HARRISBURG",PA,"17102",40.27,-76.9032,"42043020500",108,108,2012,2013,2,1,2,2,2,0,0,0,,
"PAA20120025","DELAWARE COUNTY FAIRGROUNDS III","1301 PETERSON ST","CHESTER TOWNSHIP",PA,"19013",39.84414,-75.390695,"42045406402",48,48,2012,2012,2,1,2,2,2,0,0,0,,
"PAA20120030","DINWIDDIE STREET HOUSING II","220 DINWIDDIE ST","PITTSBURGH",PA,"15219",40.439485,-79.980483,"42003030500",23,23,2012,2013,2,1,2,2,2,0,0,0,,
"PAA20120035","EAGLEVIEW II","689 RICE BLVD","EXTON",PA,"19341",40.064517,-75.684107,"42029304406",50,50,2012,2012,2,2,2,2,2,0,0,0,,
"PAA20120040","FELTON BUILDING APTS","SOUTH THIRD ST","HARRISBURG",PA,"17113",40.2295,-76.8532,"42043022902",83,83,2012,2013,2,2,2,1,2,0,0,0,,
"PAA20120045","HISTORIC LAFAYETTE APTS","302 S MAIN ST","BUTLER",PA,"16001",40.858292,-79.895536,"42XXXXXXXXX",59,59,2012,2013,2,2,2,1,2,0,0,0,1,
"PAA20120050","IVY RIDGE","ARBOR RIDGE","EAST STROUDSBURG",PA,"",,,"42XXXXXXXXX",35,35,2012,2013,1,1,2,2,2,0,0,0,,
"PAA20120055","LIBERTY COTTAGES","HEBE LN","LIBERTY",PA,"16930",41.6082,-77.1677,"42117951000",11,11,2012,2013,1,2,2,2,2,0,0,0,,
"PAA20120060","LIBERTY PARK PHASE II","","PITTSBURGH",PA,"",,,"42XXXXXXXXX",71,52,2012,2013,2,1,2,2,2,0,0,0,,
"PAA20120065","MARIETTA SENIOR APTS","601 E MARKET ST","MARIETTA",PA,"17547",40.059598,-76.541394,"42071011000",56,56,2012,2013,1,1,2,2,2,0,0,0,,
"PAA20120070","PENN HILLS","","CRUM LYNNE",PA,"",,,"42XXXXXXXXX",49,49,2012,2013,2,2,2,2,2,0,0,0,,
"PAA20120075","PLUM RIDGE RETIREMENT RESIDNCE","620 REPP RD","NEW KENSINGTON",PA,"15068",40.52625,-79.781186,"42003526101",58,48,2012,2013,2,1,2,2,2,0,0,0,,
"PAA20120080","WESTMINSTER AT LONG COMMUNITY","600 E ROSEVILLE RD","LANCASTER",PA,"17601",40.073613,-76.294155,"42071011803",61,61,2012,2013,1,2,2,2,2,0,0,0,,
"PAA20120085","WOODLANDS AT ZUCK PARK","5319 OLD ZUCK RD","ERIE",PA,"16506",42.066596,-80.11957,"42049011002",30,30,2012,2013,1,2,2,2,4,0,0,0,,
"PAA20129111","HITCHNER (THE)","530 EXETER AVE","WEST PITTSTON",PA,"18643",41.333613,-75.798919,"42079211000",18,18,2012,2013,,,,,4,,,,,
"PAA20130001","BAREFIELD MILLS","911 W RACE ST","POTTSVILLE",PA,"17901-2335",40.68419,-76.203972,"42107001902",11,11,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20130002","GATEWAY SR APTS","1115 AVE OF THE STATES","CHESTER",PA,"19013-5946",39.855899,-75.36074,"42045405000",64,64,2013,2014,2,1,2,2,2,0,0,0,,
"PAA20130003","GEORGE STREET COMMONS","233-261 S GEORGE ST","YORK",PA,"17401-5501",39.95906,-76.725674,"42133000100",28,28,2013,2014,1,1,2,2,2,0,0,0,,
"PAA20130004","GREENWOOD GARDENS","115 HEARTWOOD LN","WELLSBORO",PA,"16901-0000",41.740679,-77.320379,"42117950800",40,40,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20130006","MANN EDGE TERRACE","30 S DORCAS ST","LEWISTOWN",PA,"17044-2109",40.597829,-77.570722,"42087960900",31,31,2013,2014,1,1,2,2,2,0,0,0,,
"PAA20130007","MPB SCHOOL APARTMENTS","2811-19 W SEDGLEY AVE","PHILADELPHIA",PA,"19121-5245",39.987132,-75.179375,"42XXXXXXXXX",28,28,2013,2014,1,1,2,2,2,0,0,0,1,
"PAA20130008","NEW MILFORD SENIOR HOUSING","682 CHURCH ST","NEW MILFORD",PA,"18834-6607",41.88369,-75.725762,"42115032500",24,24,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20130009","OVERLOOK","400 HOLLAND AVE","BRADDOCK",PA,"15104-1599",40.405672,-79.870545,"42003513800",24,24,2013,2014,2,1,2,2,2,0,0,0,,
"PAA20130010","PARADE STREET COMMONS","19TH AND PARADE STRS","ERIE",PA,"16503-2078",42.1266,-80.0641,"42049001400",36,36,2013,2014,2,1,2,2,2,0,0,0,,
"PAA20130012","SCOTTDALE COURT","210, 226-232 S BROADWAY ST","SCOTTDALE",PA,"15683-2115",40.097772,-79.588957,"42129806300",32,32,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20130013","SHANAHAN APARTMENTS","1819 FORBES AVE","PITTSBURGH",PA,"15219-5835",40.437626,-79.980877,"42003010302",43,43,2013,2014,1,1,2,2,2,0,0,0,,
"PAA20130014","ST MARON HALL","921 ELLSWORTH ST","PHILADELPHIA",PA,"19147-4620",39.935587,-75.159436,"42101002400",64,64,2013,2014,2,2,2,2,2,0,0,0,,
"PAA20130015","CROSSROADS (THE)","2141 CEDAR RUN DR","CAMP HILL",PA,"17011-7408",40.227363,-76.917298,"42041011002",19,19,2013,2014,2,1,2,2,2,0,0,0,,
"PAA20130016","VHDC AP54","SCATTERED SITES","BETHLEHEM",PA,"18015-0000",40.5688,-75.364,"42095018004",51,51,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20130017","WESTMINSTER PLACE AT QUINCY","6575 ORPHANAGE RD","WAYNESBORO",PA,"17268-7801",39.802601,-77.583065,"42055012002",36,36,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20133001","9TH & BERKS STREET TOD","1900 N 9TH ST","PHILADELPHIA",PA,"19122-0000",39.980685,-75.148969,"42101037700",53,53,2013,2016,1,1,2,2,2,0,0,0,,
"PAA20133002","ANTHONY WAYNE SR HSG PH II","1701 S 28TH ST","PHILADELPHIA",PA,"19145-1704",39.932178,-75.191312,"42101003300",46,46,2013,2014,2,2,2,2,2,0,0,0,,
"PAA20133006","BELLEFIELD DWELLINGS","4400 CENTRE AVE","PITTSBURGH",PA,"15213-1455",40.451124,-79.95399,"42XXXXXXXXX",158,155,2013,2015,2,1,2,2,2,0,0,0,1,
"PAA20133010","DELAWARE COUNTY FAIRGROUNDS IV","SHANNON AND PETERSON STREET","CHESTER TOWNSHIP",PA,"19013-2613",39.8483,-75.3767,"42045405100",71,71,2013,2014,2,1,2,2,2,0,0,0,,
"PAA20133011","DERSTINE RUN II","84 DERSTINE RD","HATFIELD",PA,"19440-3405",40.269405,-75.331732,"42091206904",60,51,2013,2016,1,1,2,2,2,0,0,0,,
"PAA20133013","FAHNESTOCK HOUSE","47 BALTIMORE ST","GETTYSBURG",PA,"17325-2339",39.829717,-77.231328,"42001031502",26,26,2013,2016,1,2,2,1,2,0,0,0,,
"PAA20133014","FAIRMOUNT GARDENS","1415 FAIRMOUNT AVES","PHILADELPHIA",PA,"19130-2914",39.967246,-75.161406,"42101013300",55,55,2013,2015,1,1,2,2,2,0,0,0,,
"PAA20133019","HEARTH BENEDICTINE PL-SHALER","3724 MT ROYAL BLVD","GLENSHAW",PA,"15116-0000",40.553665,-79.971243,"42003426300",20,20,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20133020","ARNEMAN PLACE","1100 ARNEMAN CT","ERIE",PA,"16511-2350",42.1578,-80.0026,"42049011503",50,50,2013,2015,2,2,2,2,2,0,0,0,,
"PAA20133022","JESSUP REVITALIZATION","90 LAWLER DR","JESSUP",PA,"18434-1951",41.470751,-75.566917,"42069111300",76,76,2013,2015,2,2,2,2,2,0,0,0,,
"PAA20133023","BECKETT GARDENS APTS","1400 & 1401 N 16TH ST","PHILADELPHIA",PA,"19121-4280",39.975185,-75.16221,"42101014000",132,132,2013,2015,2,1,1,2,3,0,0,0,,
"PAA20133025","LEGACY PRES INITIATIVE I","SCATTERED SITES","PHILADELPHIA",PA,"19147-0000",39.9398,-75.1589,"42101001800",139,139,2013,2016,2,2,1,2,1,0,0,0,,
"PAA20133028","MCKEESPORT DOWNTOWN HSG","523 SINCLAIR ST","MCKEESPORT",PA,"15132-3029",40.350689,-79.861802,"42003551900",84,84,2013,2015,1,1,2,2,2,0,0,0,,
"PAA20133029","MEYERS GREENE","303 CHORD RD","CORRY",PA,"16407-2133",41.912545,-79.643171,"42049011900",52,52,2013,2016,2,2,2,1,2,0,0,0,,
"PAA20133030","CARNEGIE APARTMENTS","514 LYDIA ST","CARNEGIE",PA,"15106-2766",40.409621,-80.081082,"42003468900",17,17,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20133038","QUAIL COMMONS","CASEY WAY","HALIFAX",PA,"17032-0000",40.443715,-76.936033,"42043024802",24,24,2013,2016,2,2,2,1,2,0,0,0,,
"PAA20133039","SCHOOLHOUSE HILL APTS","5 CRACKER JACK LN","MEHOOPANY VILLAGE",PA,"18629-9800",41.496,-76.146,"42131400200",20,20,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20133042","SOMERTON COURT SENIOR","SOMERTON & TREVOSE RD","BENSALEM",PA,"19053-0000",40.1514,-74.9886,"42017101405",60,60,2013,2014,2,2,2,2,2,0,0,0,,
"PAA20133051","WESTMINSTER SENIOR APARTMENTS","N 52ND ST","PHILADELPHIA",PA,"19131-5001",39.96833,-75.225188,"42XXXXXXXXX",41,41,2013,2014,2,1,2,2,2,0,0,0,1,
"PAA20133058","DINWIDDIE STREET HOUSING III","SCATTERED SITES","PITTSBURGH",PA,"15219-3335",40.4433,-79.9836,"42003030500",26,26,2013,2015,2,1,2,2,2,0,0,0,,
"PAA20133072","FAIRVIEW VILLAGE","FAIRVIEW & GRANT STS","PHOENIXVILLE",PA,"19460-3003",40.129,-75.5369,"42029300700",36,36,2013,2014,2,2,2,2,2,0,0,0,,
"PAA20133113","HOMES AT THACKSTON PARK","331 THACKSTON LN","YORK",PA,"17401-3890",39.95638,-76.734078,"42133001000",39,39,2013,2015,1,1,2,2,2,0,0,0,,
"PAA20133131","LAUREL WOODS","3009 AZALEA WAY","SCRANTON",PA,"18505-2921",41.3786,-75.6796,"42069103100",59,59,2013,2014,2,1,2,2,2,0,0,0,,
"PAA20133132","LEBANON VILLAGE APTS","201 LEBANON VILLAGE","LEBANON",PA,"17046-8417",40.349205,-76.393714,"42075000500",200,197,2013,2014,2,2,1,1,1,0,0,0,,
"PAA20133136","LIMEROCK COURT","234 LIMEROCK TERR","STATE COLLEGE",PA,"16801-7240",40.819942,-77.81443,"42027011702",36,36,2013,2014,2,2,2,2,2,0,0,0,,
"PAA20133174","NEWBERRY ESTATES","2500 FEDERAL AVE","WILLIAMSPORT",PA,"17701-4210",41.235086,-77.061288,"42081001000",200,163,2013,2014,2,2,1,2,1,0,0,0,,
"PAA20133178","NICETOWN COURT II","GERMANTOWN AVE","PHILADELPHIA",PA,"19140-1008",40.0106,-75.1493,"42101020300",50,50,2013,2015,1,1,2,2,2,0,0,0,,
"PAA20133184","NUGENT SENIOR APARTMENTS","221 W JOHNSON ST","PHILADELPHIA",PA,"19144-2511",40.042747,-75.185716,"42101023700",57,57,2013,2014,2,1,2,2,2,0,0,0,,
"PAA20133193","OPPORTUNITIES TOWERS I/II","1717-1727 W HUNTING PARK AVE","PHILADELPHIA",PA,"19140-2927",40.015123,-75.155592,"42101020500",276,276,2013,2014,2,1,1,2,1,0,0,0,,
"PAA20133238","SOUTH GREENGATE COMMONS","164 S GREENGATE RD","GREENSBURG",PA,"15601-6392",40.300718,-79.57798,"42129804801",45,45,2013,2014,2,2,2,2,2,0,0,0,,
"PAA20133260","THOMAS VILLAGE","5604 COMMUNITY CENTER DR","GIBSONIA",PA,"15044-6302",40.633891,-79.938402,"42003408001",66,65,2013,2015,2,1,2,2,2,0,0,0,,
"PAA20133270","VENANGO HOUSE APTS","2112-2122 W VENANGO ST","PHILADELPHIA",PA,"19140-3937",40.008986,-75.163218,"42101020200",106,106,2013,2015,2,2,2,2,2,0,0,0,,
"PAA20133271","VILLAGE AT BRIERWOOD IV","FRANKLIN RD EXT","SOMERSET",PA,"15501-0000",40.0141,-79.1336,"42111020801",20,20,2013,2014,1,2,2,2,2,0,0,0,,
"PAA20133272","VILLANUEVA TOWNHOUSE","SCATTERED SITES","PHILADELPHIA",PA,"19133-0000",39.9895,-75.143,"42101016400",77,77,2013,2014,1,1,2,2,2,0,0,0,,
"PAA20133284","WILLIAM WAY SENIOR RESIDENCES","249-257 S 13TH ST","PHILADELPHIA",PA,"19107-5601",39.947399,-75.162262,"42101000901",56,56,2013,2015,2,1,2,2,2,0,0,0,,
"PAA20140001","HOMEWOOD SENIOR APARTMENTS","7202 SUSQUEHANNA ST","PITTSBURGH",PA,"15208-1876",40.453731,-79.897879,"42003130800",41,41,2014,2015,2,1,2,2,2,0,0,0,,
"PAA20140002","LIMESTONE RIDGE I","STEWARTS LN","KENNETT SQUARE",PA,"19348-2407",39.8791,-75.6931,"42029303501",55,55,2014,2015,2,1,2,2,2,0,0,0,,
"PAA20140004","ST FRANCIS OF ASSISI COMMONS","504 PENN AVE","SCRANTON",PA,"18509-3116",41.413051,-75.662143,"42069100200",30,30,2014,2015,1,1,2,2,2,0,0,0,,
"PAA20142001","60TH STREET CORRIDOR","S 60TH ST","PHILADELPHIA",PA,"19139-0000",39.9627,-75.2239,"42101009300",60,60,2014,2017,2,1,2,2,2,0,0,0,,
"PAA20142002","ADDISON TERRACE PH 1","2136 ELMORE ST","PITTSBURGH",PA,"15219-5316",40.446943,-79.978612,"42003050100",186,149,2014,2017,2,1,1,2,3,0,0,0,,
"PAA20142003","CEDAR 500","SCATTERED SITES","SCRANTON",PA,"18505-0000",41.3827,-75.6723,"42069102900",30,30,2014,2015,1,2,2,2,2,0,0,0,,
"PAA20142004","CUMBERLAND GARDENS PHASE II","SCATTERED SITES","ALLENTOWN",PA,"18103-8237",40.5673,-75.4899,"42077001402",70,70,2014,2016,2,2,2,2,2,0,0,0,,
"PAA20142005","DOUGHBOY APTS","3431 BUTLER ST","PITTSBURGH",PA,"15201-1312",40.463047,-79.967207,"42003060300",45,9,2014,2015,2,1,1,2,1,0,0,0,,
"PAA20142006","EAST LIBERTY PLACE SOUTH","5800 PENN AVE","PITTSBURGH",PA,"15206-3826",40.462358,-79.927921,"42003111500",52,39,2014,2016,1,1,2,2,2,0,0,0,,
"PAA20142007","FAIRTHORNE SENIOR HOUSING","6761 & 6763 RIDGE AVE","PHILADELPHIA",PA,"19128-2464",40.041611,-75.225199,"42101021700",40,40,2014,2016,2,2,1,2,1,0,0,0,,
"PAA20142008","HELP PHILADELPHIA IV","7100 GROVERS AVE","PHILADELPHIA",PA,"19153-2414",39.913415,-75.233731,"42101006000",61,61,2014,2017,1,2,2,2,2,0,0,0,,
"PAA20142009","HIGHLAND VILLAGE","YMCA DR & I6N","EDINBORO",PA,"16412-5601",41.9115,-80.1502,"42049012201",37,37,2014,2017,1,2,2,2,2,0,0,0,,
"PAA20142011","LIBERTY CROSSING","10 ENCLAVE DR","GROVE CITY",PA,"16127-6456",41.147,-80.0949,"42085033000",35,35,2014,2015,1,2,2,2,2,0,0,0,,
"PAA20142013","MEADOWS AT TIFFANY PINES","109 TIFFANY DRIVE","MONTROSE",PA,"18801-7681",41.836805,-75.824322,"42115032600",40,40,2014,2016,1,2,2,2,2,0,0,0,,
"PAA20142014","MEMORIAL HOMES","1609 MEMORIAL AVE","WILLIAMSPORT",PA,"17701-4428",41.242035,-77.040638,"42081000300",40,40,2014,2016,1,2,2,2,2,0,0,0,,
"PAA20142015","MISSION GREEN","70 SHADY LN","JENKINTOWN",PA,"19046-4286",40.086327,-75.080517,"42091201901",61,61,2014,2015,1,1,2,2,2,0,0,0,,
"PAA20142016","NEW FORGE CROSSING","12935 WASHINGTON TWP BLVD","WAYNESBORO",PA,"17268-8502",39.761036,-77.551406,"42055012501",60,60,2014,2015,2,2,2,1,2,0,0,0,,
"PAA20142017","ORANGE VILLAGE APTS","SCATTERED SITES","HERMITAGE",PA,"16148-1270",41.2495,-80.4206,"42085031300",82,80,2014,2016,1,1,2,2,2,0,0,0,,
"PAA20142018","SAMUEL TABAS APTS","2101 STRAHLE ST","PHILADELPHIA",PA,"19152-2418",40.0656,-75.048965,"42101033701",323,322,2014,2016,2,1,1,2,1,0,0,0,,
"PAA20142019","SOUTH SIDE LOFTS","419-429 HAYES ST","BETHLEHEM",PA,"18015-1907",40.610185,-75.365825,"42095011200",46,46,2014,2016,1,1,2,2,2,0,0,0,,
"PAA20142022","VILLA MARIA PRES","819 W EIGHTH ST","ERIE",PA,"16502-1217",42.120977,-80.101104,"42XXXXXXXXX",41,41,2014,2016,1,1,2,2,2,0,0,0,1,
"PAA20142023","WILLIAM MOORHEAD TOWER","375 N CRAIG ST","PITTSBURGH",PA,"15213-1246",40.453549,-79.953303,"42003562000",141,136,2014,2016,2,2,2,2,2,0,0,0,,
"PAA20142024","WYNNEFIELD PLACE SENIOR APTS","1717 N 54TH ST","PHILADELPHIA",PA,"19131-3348",39.982774,-75.230591,"42101011900",48,48,2014,2016,1,2,1,2,1,0,0,0,,
"PAA20142230","TASKER VILLAGE APTS","1508-1548 S 16TH ST","PHILADELPHIA",PA,"19146-4711",39.932013,-75.171588,"42XXXXXXXXX",28,28,2014,2017,1,1,2,2,2,0,0,0,1,
"PAA20143018","ROLLING WOODS ESTATES","SCATTERED SITES","NORTH VERSAILLES",PA,"15137-0000",40.379,-79.7907,"42003564400",85,84,2014,2018,2,2,,2,3,0,0,0,,
"PAA20144018","PARTNERSHIP PRESERVATION INIT","SCATTERED SITES","PHILADELPHIA",PA,"19104-0000",39.9598,-75.2078,"42101009200",99,99,2014,2019,2,2,,2,1,0,0,0,,
"PAA20150001","UPTOWN LOFTS ON FIFTH","2015 FIFTH AVE","PITTSBURGH",PA,"15219-5503",40.43837,-79.977071,"42003040200",47,47,2015,2016,1,1,2,2,2,0,0,0,,
"PAA20150002","WHITEMARSH SENIOR VILLAGE","29 RIDGE PIKE","CONSHOHOCKEN",PA,"19428-2116",40.093731,-75.283292,"42091203103",62,62,2015,2016,2,2,2,2,2,0,0,0,,
"PAA20151001","810 ARCH STREET","810 ARCH ST","PHILADELPHIA",PA,"19107-3120",39.953095,-75.153972,"42101000500",94,94,2015,2017,1,2,2,2,2,0,0,0,,
"PAA20151002","CUMBERLAND GARDENS PHASE III","SCATTERED SITES","ALLENTOWN",PA,"18103-8237",40.5673,-75.4899,"42077001402",56,56,2015,2016,2,2,2,2,2,0,0,0,,
"PAA20151003","GRANITE RIDGE II","MULTIPLE ADDRESSES","KENNETT SQUARE",PA,"19348-2409",39.8791,-75.6931,"42029303501",56,56,2015,2016,2,2,2,2,2,0,0,0,,
"PAA20151004","HISTORIC MOLLY PITCHER PH II","11-15 S HANOVER ST","CARLISLE",PA,"17013-4445",40.184118,-77.191383,"42041012400",8,8,2015,2017,1,2,2,2,2,0,0,0,,
"PAA20151005","KINDER PARK PHASE I","CONSTITUTION AVE & BULLENS LN","WOODLYN",PA,"19094-1428",39.8746,-75.3431,"42045404102",48,48,2015,2017,2,2,2,2,2,0,0,0,,
"PAA20151006","LARIMER PHASE 1","SCATTERED SITES","PITTSBURGH",PA,"15206-2613",40.4692,-79.924,"42003111300",40,40,2015,2017,2,1,2,2,2,0,0,0,,
"PAA20151008","MOUNTAIN VIEW TERRACE","566 SPRINGVILLE RD","NEW HOLLAND",PA,"17557-9564",40.069992,-76.017362,"42071014201",36,36,2015,2017,1,1,2,2,2,0,0,0,,
"PAA20151009","ONE HOMESTEAD","SCATTERED SITES","HOMESTEAD",PA,"15120-0000",40.3932,-79.9,"42003484600",51,51,2015,2017,2,1,2,2,2,0,0,0,,
"PAA20151010","PARK TOWER","4001 CONSHOHOCKEN AVE","PHILADELPHIA",PA,"19131-1711",40.002188,-75.21188,"42101012201",156,156,2015,2017,2,1,1,2,3,0,0,0,,
"PAA20151011","RIDGMONT SR COTTAGES","409 RIDGMONT DR","RIDGWAY",PA,"15853-9729",41.4612,-78.8862,"42047950400",20,20,2015,2017,1,2,2,2,2,0,0,0,,
"PAA20151012","ROSS PRESBYTERIAN SR HOUSING","250 NAZARETH WAY","PITTSBURGH",PA,"15229-2118",40.508568,-80.040532,"42003429600",42,42,2015,2016,1,2,2,2,2,0,0,0,,
"PAA20151013","SHEPHERDS CROSSING","201 LAMBS GAP RD","MECHANICSBURG",PA,"17050-2306",40.248407,-77.00001,"42041011306",35,35,2015,2016,1,2,2,2,2,0,0,0,,
"PAA20151014","TAJDEED","BODINE, OXFORD AND","PHILADELPHIA",PA,"19122-3731",39.979,-75.1418,"42101015600",45,45,2015,2016,1,1,2,2,2,0,0,0,,
